cve_id,cvss,severity,exploitabilityscore,impactscore,reference,description,cpe_match,attackvector,attackcomplexity,privilegesrequired,userinteraction,confidentialityimpact,integrityimpact,availabilityimpact,publisheddate,modifieddate
CVE-2023-26032,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-6c72-q9mw-mwx9,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 contain SQL Injection via malicious jason web token. The Username field of the JWT token was trusted when performing an SQL query to load the user. If an attacker could determine the HASH key used by ZoneMinder they could generate a malicious JWT token and use it to execute arbitrary SQL. This issue is fixed in versions 1.36.33 and 1.37.33.,-,-,-,-,-,-,-,-,2023-02-25 01:15:00,2023-02-26 23:50:00
CVE-2023-25825,0,-,-,-,https://github.com/ZoneMinder/zoneminder/commit/57bf25d39f12d620693f26068b8441b4f3f0b6c0,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 are vulnerable to Cross-site Scripting. Log entries can be injected into the database logs containing a malicious referrer field. This is unescaped when viewing the logs in the web ui. This issue is patched in version 1.36.33.,-,-,-,-,-,-,-,-,2023-02-25 01:15:00,2023-02-26 23:50:00
CVE-2023-1033,0,-,-,-,https://huntr.dev/bounties/ba3cd929-8b60-4d8d-b77d-f28409ecf387,Cross-Site Request Forgery (CSRF) in GitHub repository froxlor/froxlor prior to 2.0.11.,-,-,-,-,-,-,-,-,2023-02-25 01:15:00,2023-02-26 23:50:00
CVE-2023-26033,0,-,-,-,https://gitweb.gentoo.org/sites/soko.git/commit/?id=5ae9ca83b735804f2bd405592983a73d7fcc42f4,Gentoo soko is the code that powers packages.gentoo.org. Versions prior to 1.0.1 are vulnerable to SQL Injection leading to a Denial of Service. If the user selects (in user preferences) the Recently Visited Packages view for the index page the value of the search_history cookie is used as a base64 encoded comma separated list of atoms. These are string loaded directly into the SQL query with atom = %s format string. As a result any user can modify the browsers cookie value and inject most SQL queries. A proof of concept malformed cookie was generated that wiped the database or changed its content. On the database only public data is stored so there is no confidentiality issues to site users. If it is known that the database was modified a full restoration of data is possible by performing a full database wipe and performing full update of all components. This issue is patched with commit id 5ae9ca83b73. Version 1.0.1 contains the patch. If users are unable to upgrade immediately the following workarounds may be applied: (1.) Use a proxy to always drop the search_history cookie until upgraded. The impact on user experience is low. (2.) Sanitize to the value of search_history cookie after base64 decoding it.,-,-,-,-,-,-,-,-,2023-02-25 00:15:00,2023-02-26 23:50:00
CVE-2023-25821,0,-,-,-,https://hackerone.com/reports/1724016,Nextcloud is an Open Source private cloud software. Versions 24.0.4 and above prior to 24.0.7 and 25.0.0 and above prior to 25.0.1 contain Improper Access Control. Secure view for internal shares can be circumvented if reshare permissions are also given. This issue is patched in versions 24.0.7 and 25.0.1. No workaround is available.,-,-,-,-,-,-,-,-,2023-02-25 00:15:00,2023-02-26 23:50:00
CVE-2023-25816,0,-,-,-,https://hackerone.com/reports/1820864,Nextcloud is an Open Source private cloud software. Versions 25.0.0 and above prior to 25.0.3 are subject to Uncontrolled Resource Consumption. A user can configure a very long password consuming more resources on password validation than desired. This issue is patched in 25.0.3 No workaround is available.,-,-,-,-,-,-,-,-,2023-02-25 00:15:00,2023-02-26 23:50:00
CVE-2022-23535,0,-,-,-,https://github.com/mbdavid/LiteDB/commit/4382ff4dd0dd8b8b16a4e37dfd29727c5f70f93f,LiteDB is a small fast and lightweight .NET NoSQL embedded database. Versions prior to 5.0.13 are subject to Deserialization of Untrusted Data. LiteDB uses a special field in JSON documents to cast different types from BsonDocument to POCO classes. When instances of an object are not the same of class BsonMapper use a special field _type string info with full class name with assembly to be loaded and fit into your model. If your end-user can send to your app a plain JSON string deserialization can load an unsafe object to fit into your model. This issue is patched in version 5.0.13 with some basic fixes to avoid this but is not 100% guaranteed when using Object type. The next major version will contain an allow-list to select what kind of Assembly can be loaded. Workarounds are detailed in the vendor advisory.,-,-,-,-,-,-,-,-,2023-02-24 23:15:00,2023-02-24 23:48:00
CVE-2023-24189,0,-,-,-,https://github.com/youseries/urule,An XML External Entity (XXE) vulnerability in urule v2.1.7 allows attackers to execute arbitrary code via uploading a crafted XML file to /urule/common/saveFile.,-,-,-,-,-,-,-,-,2023-02-24 22:15:00,2023-02-24 23:48:00
CVE-2021-35290,0,-,-,-,https://github.com/anibalgomezprojects/balerocms-src/issues/2,File Upload vulnerability in balerocms-src 0.8.3 allows remote attackers to run arbitrary code via rich text editor on /admin/main/mod-blog page.,-,-,-,-,-,-,-,-,2023-02-24 21:15:00,2023-02-24 23:48:00
CVE-2021-34249,0,-,-,-,https://www.exploit-db.com/exploits/48775,SQL injection vulnerability in sourcecodester online-book-store 1.0 allows remote attackers to view sensitive information via the id paremeter in application URL.,-,-,-,-,-,-,-,-,2023-02-24 21:15:00,2023-02-24 23:48:00
CVE-2021-34248,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2020-25905. Reason: This candidate is a duplicate of CVE-2020-25905. Notes: All CVE users should reference CVE-2020-25905 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage.,-,-,-,-,-,-,-,-,2023-02-24 21:15:00,2023-02-27 16:15:00
CVE-2021-34167,0,-,-,-,https://github.com/taogogo/taocms/issues/6,Cross Site Request Forgery (CSRF) vulnerability in taoCMS 3.0.2 allows remote attackers to gain escalated privileges via taocms/admin/admin.php.,-,-,-,-,-,-,-,-,2023-02-24 21:15:00,2023-02-24 23:48:00
CVE-2023-1030,0,-,-,-,https://vuldb.com/?id.221755,A vulnerability has been found in SourceCodester Online Boat Reservation System 1.0 and classified as problematic. Affected by this vulnerability is an unknown functionality of the file /boat/login.php of the component POST Parameter Handler. The manipulation of the argument un leads to cross site scripting. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221755.,-,-,-,-,-,-,-,-,2023-02-24 20:15:00,2023-02-24 23:48:00
CVE-2023-1029,0,-,-,-,https://www.wordfence.com/threat-intel/vulnerabilities/id/764aec73-f291-4372-9dde-812ffaf025ed,The WP Meta SEO plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to and including 4.5.3. This is due to missing or incorrect nonce validation on the regenerateSitemaps function. This makes it possible for unauthenticated attackers to regenerate Sitemaps via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.,-,-,-,-,-,-,-,-,2023-02-24 20:15:00,2023-02-24 23:48:00
CVE-2022-44310,0,-,-,-,https://github.com/developmentil/ecdh/issues/3,In Development IL ecdh before 0.2.0 an attacker can send an invalid point (not on the curve) as the public key and obtain the derived shared secret.,-,-,-,-,-,-,-,-,2023-02-24 20:15:00,2023-02-24 23:48:00
CVE-2023-0481,0,-,-,-,https://github.com/quarkusio/quarkus/pull/30694,In RestEasy Reactive implementation of Quarkus the insecure File.createTempFile() is used in the FileBodyHandler class which creates temp files with insecure permissions that could be read by a local user.,-,-,-,-,-,-,-,-,2023-02-24 18:15:00,2023-02-24 18:48:00
CVE-2023-23205,0,-,-,-,https://github.com/mz-automation/lib60870/issues/132,An issue was discovered in lib60870 v2.3.2. There is a memory leak in lib60870/lib60870-C/examples/multi_client_server/multi_client_server.c.,-,-,-,-,-,-,-,-,2023-02-24 16:15:00,2023-02-24 16:42:00
CVE-2021-35370,0,-,-,-,https://github.com/peacexie/imcat/issues/8,An issue found in Peacexie Imcat v5.4 allows attackers to execute arbitrary code via the incomplete filtering function.,-,-,-,-,-,-,-,-,2023-02-24 16:15:00,2023-02-24 16:42:00
CVE-2021-35369,0,-,-,-,https://github.com/peacexie/imcat/issues/7,Arbitrary File Read vulnerability found in Peacexie ImCat v.5.2 fixed in v.5.4 allows attackers to obtain sensitive information via the filtering_get_contents function.,-,-,-,-,-,-,-,-,2023-02-24 16:15:00,2023-02-24 16:42:00
CVE-2021-34064,0,-,-,-,-,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2021-33563. Reason: This candidate is a duplicate of CVE-2021-33563. Notes: All CVE users should reference CVE-2021-33563 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage.,-,-,-,-,-,-,-,-,2023-02-24 16:15:00,2023-02-24 23:15:00
CVE-2021-33387,0,-,-,-,https://github.com/bg5sbk/MiniCMS/issues/40,Cross Site Scripting Vulnerability in MiniCMS v.1.10 allows attacker to execute arbitrary code via a crafted get request.,-,-,-,-,-,-,-,-,2023-02-24 16:15:00,2023-02-24 16:42:00
CVE-2021-33224,0,-,-,-,http://umbraco.com,File upload vulnerability in Umbraco Forms v.8.7.0 allows unauthenticated attackers to execute arbitrary code via a crafted web.config and asp file.,-,-,-,-,-,-,-,-,2023-02-24 16:15:00,2023-02-24 16:42:00
CVE-2023-0586,0,-,-,-,https://plugins.trac.wordpress.org/browser/all-in-one-seo-pack/tags/4.2.9/app/Common/Admin/PostSettings.php?v=2829340#L202,The All in One SEO Pack plugin for WordPress is vulnerable to Stored Cross-Site Scripting via multiple parameters in versions up to and including 4.2.9 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers with Contributor+ role to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.,-,-,-,-,-,-,-,-,2023-02-24 15:15:00,2023-02-24 16:42:00
CVE-2023-0585,0,-,-,-,https://plugins.trac.wordpress.org/browser/all-in-one-seo-pack/tags/4.2.9/app/Common/Main/Updates.php?v=2829340#L666,The All in One SEO Pack plugin for WordPress is vulnerable to Stored Cross-Site Scripting via multiple parameters in versions up to and including 4.2.9 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers with Administrator role or above to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.,-,-,-,-,-,-,-,-,2023-02-24 15:15:00,2023-02-24 16:42:00
CVE-2022-4203,0,-,-,-,https://www.openssl.org/news/secadv/20230207.txt,A read buffer overrun can be triggered in X.509 certificate verification specifically in name constraint checking. Note that this occurs after certificate chain signature verification and requires either a CA to have signed the malicious certificate or for the application to continue certificate verification despite failure to construct a path to a trusted issuer. The read buffer overrun might result in a crash which could lead to a denial of service attack. In theory it could also result in the disclosure of private memory contents (such as private keys or sensitive plaintext) although we are not aware of any working exploit leading to memory contents disclosure as of the time of release of this advisory. In a TLS client this can be triggered by connecting to a malicious server. In a TLS server this can be triggered if the server requests client authentication and a malicious client connects.,-,-,-,-,-,-,-,-,2023-02-24 15:15:00,2023-02-24 16:42:00
CVE-2022-43923,0,-,-,-,https://exchange.xforce.ibmcloud.com/vulnerabilities/241584,IBM Maximo Application Suite 8.8.0 and 8.9.0 stores potentially sensitive information that could be read by a local user. IBM X-Force ID: 241584.,-,-,-,-,-,-,-,-,2023-02-24 15:15:00,2023-02-24 16:42:00
CVE-2023-25956,0,-,-,-,https://lists.apache.org/thread/07pl9y4gdpw2c6rzqm77dvkm2z2kb5gv,Generation of Error Message Containing Sensitive Information vulnerability in the Apache Airflow AWS Provider. This issue affects Apache Airflow AWS Provider versions before 7.2.1.,-,-,-,-,-,-,-,-,2023-02-24 12:15:00,2023-02-24 14:02:00
CVE-2023-25696,0,-,-,-,https://github.com/apache/airflow/pull/29502,Improper Input Validation vulnerability in the Apache Airflow Hive Provider. This issue affects Apache Airflow Hive Provider versions before 5.1.3.,-,-,-,-,-,-,-,-,2023-02-24 12:15:00,2023-02-24 14:02:00
CVE-2023-25693,0,-,-,-,https://lists.apache.org/thread/79qn8g5xbq036f8crb115obvr22l52q4,Improper Input Validation vulnerability in the Apache Airflow Sqoop Provider. This issue affects Apache Airflow Sqoop Provider versions before 3.1.1.,-,-,-,-,-,-,-,-,2023-02-24 12:15:00,2023-02-24 14:02:00
CVE-2023-25692,0,-,-,-,https://lists.apache.org/thread/ks4l78l5rwdpmvfn7y7yhs179nyxtlsh,Improper Input Validation vulnerability in the Apache Airflow Google Provider. This issue affects Apache Airflow Google Provider versions before 8.10.0.,-,-,-,-,-,-,-,-,2023-02-24 12:15:00,2023-02-24 14:02:00
CVE-2023-25691,0,-,-,-,https://lists.apache.org/thread/zdr8ovfttbh7kj0lydgcw88tbt2nmkcy,Improper Input Validation vulnerability in the Apache Airflow Google Provider. This issue affects Apache Airflow Google Provider versions before 8.10.0.,-,-,-,-,-,-,-,-,2023-02-24 12:15:00,2023-02-24 14:02:00
CVE-2021-4105,0,-,-,-,http://blog.coslat.com/2021/07/onemli-kritik-guncelleme-2021-07-27.html,Improper Handling of Parameters vulnerability in BG-TEK COSLAT Firewall allows Remote Code Inclusion.This issue affects COSLAT Firewall: from 5.24.0.R.20180630 before 5.24.0.R.20210727.,-,-,-,-,-,-,-,-,2023-02-24 12:15:00,2023-02-24 14:02:00
CVE-2023-1010,0,-,-,-,https://vuldb.com/?id.221743,A vulnerability classified as critical was found in vox2png 1.0. Affected by this vulnerability is an unknown functionality of the file vox2png.c. The manipulation leads to heap-based buffer overflow. Attacking locally is a requirement. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221743.,-,-,-,-,-,-,-,-,2023-02-24 11:15:00,2023-02-24 14:02:00
CVE-2023-1009,0,-,-,-,https://github.com/xxy1126/Vuln/blob/main/Draytek/1.md,A vulnerability classified as problematic has been found in DrayTek Vigor 2960 1.5.1.4. Affected is the function sub_1DF14 of the file /cgi-bin/mainfunction.cgi. The manipulation of the argument option with the input /../etc/password leads to path traversal. The attack needs to be done within the local network. The exploit has been disclosed to the public and may be used. VDB-221742 is the identifier assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-24 11:15:00,2023-02-24 14:02:00
